#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2E135
#Date Time: 2023-11-01 14:39:35.674
#Sample rate: 1600Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 1.83125 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 2 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 2 V/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 1 Hz
#Period: 1 s
#Amplitude: 2.5 V
#Offset: 2.5 V
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 2: Enabled
#Mode: Simple
#Type: DC
#Offset: 5 V

Time (s),Channel 1 (V),Channel 2 (V)
-2.4059375,4.729276230399835,1.706018463197816
-2.4053125,4.729276230399835,1.698654507877737
-2.4046875,4.729276230399835,1.687608574897609
-2.4040625,4.729276230399835,1.676562641917485
-2.4034375,4.729276230399835,1.669198686597402
-2.4028125,4.729276230399835,1.661834731277314
-2.4021875,4.729276230399835,1.650788798297195
-2.4015625,4.729276230399835,1.63974286531707
-2.4009375,4.729276230399835,1.632378909996991
-2.4003125,4.729276230399835,1.621332977016863
-2.3996875,4.729276230399835,1.613969021696781
-2.3990625,4.729276230399835,1.602923088716656
-2.3984375,4.729276230399835,1.59924111105661
-2.3978125,4.729276230399835,1.58819517807649
-2.3971875,4.729276230399835,1.577149245096366
-2.3965625,4.729276230399835,1.569785289776287
-2.3959375,4.729276230399835,1.5624213344562
-2.3953125,4.729276230399835,1.551375401476076
-2.3946875,4.729276230399835,1.544011446155993
-2.3940625,4.729276230399835,1.536647490835905
-2.3934375,4.729276230399835,1.525601557855786
-2.3928125,4.729276230399835,1.518237602535703
-2.3921875,4.729276230399835,1.510873647215623
-2.3915625,4.729276230399835,1.499827714235491
-2.3909375,4.729276230399835,1.488781781255372
-2.3903125,4.729276230399835,1.481417825935289
-2.3896875,4.729276230399835,1.470371892955169
-2.3890625,4.729276230399835,1.463007937635082
-2.3884375,4.729276230399835,1.451962004654957
-2.3878125,4.729276230399835,1.444598049334874
-2.3871875,4.729276230399835,1.437234094014786
-2.3865625,4.729276230399835,1.426188161034667
-2.3859375,4.729276230399835,1.418824205714584
-2.3853125,4.729276230399835,1.407778272734465
-2.3846875,4.729276230399835,1.400414317414377
-2.3840625,4.729276230399835,1.389368384434253
-2.3834375,4.729276230399835,1.38200442911417
-2.3828125,4.729276230399835,1.374640473794084
-2.3821875,4.729276230399835,1.367276518474004
-2.3815625,4.729276230399835,1.35623058549388
-2.3809375,4.729276230399835,1.3488666301738
-2.3803125,4.729276230399835,1.337820697193673
-2.3796875,4.729276230399835,1.33045674187359
-2.3790625,4.729276230399835,1.319410808893466
-2.3784375,4.729276230399835,1.312046853573379
